longitude,latitude,observation_date,number_found,imap_id,county,uuid,cluster,precipitation,humidity,wind_speed,temperature,root_zone_soil_wetness,surface_soil_wetness,soil_moisture
-73.9816118,42.0372263,2020-05-11,1000.0,1046220,Ulster,5907ec64-07bc-4772-b860-19ec4c2c826b,2,4.75,84.0,1.95,7.06,0.76,0.78,0.74
-73.6492173,42.8068075,2020-05-12,200.0,1046284,Rensselaer,530283a0-ee6f-4ec3-939c-13420ad63191,5,0.2,68.12,2.92,4.62,0.76,0.77,0.8
-76.3773289,43.2244567,2020-05-14,1000.0,1046402,Onondaga,e4407528-be71-41af-a6e1-978103740312,1,3.9,70.44,2.12,10.44,0.8,0.82,0.77
-76.2800148,43.1021008,2020-05-15,,1046429,Onondaga,08d18ef4-71ca-486c-8f3f-727a2feb7c76,1,15.07,91.62,2.48,16.59,0.81,0.84,0.77
-78.0071334,43.099614,2020-06-11,,1067997,Genesee,2dc90622-23b6-4284-bc2a-d904e084e565,6,3.67,68.75,3.56,20.52,0.6,0.62,0.6
-76.3016768,43.4937539,2020-06-17,1000.0,1051001,Oswego,a12b1edf-38e2-474d-8fb9-1dc3d405b5ab,1,0.0,62.69,1.5,21.1,0.52,0.51,0.52
-78.8264404,43.0213614,2020-07-08,,1068182,Erie,de7fbc6b-f024-4167-9604-ececf6893a7d,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8320648,43.0190601,2020-07-08,,1068146,Erie,73ab985c-22d5-4154-abd7-09bdae0e191a,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8317895,43.0185098,2020-07-08,,1068145,Erie,fdb4d5fd-365e-4bfa-8e67-57b8df709e96,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8277872,43.0208591,2020-07-08,,1068150,Erie,9ac0917a-9212-47e3-9ad5-58ef309dc53d,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.831367,43.0232932,2020-07-08,,1068147,Erie,62a563ce-1b31-4215-8e4e-5eeea97b7206,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8249524,43.0229616,2020-07-08,,1068148,Erie,29f2dd82-79f5-4298-89cc-804681973cd7,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8272012,43.0207007,2020-07-08,,1068141,Erie,3adc0698-5ca5-4087-9583-fca1daad4c00,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8261556,43.022166,2020-07-08,,1068149,Erie,2f4f03d6-fd5e-49f1-8211-7a2dc1122f5b,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8238786,43.0308255,2020-07-08,,1068151,Erie,d65aabc3-7482-46b7-92af-93f9c551fa56,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-78.8245254,43.0228761,2020-07-08,,1068140,Erie,3dcdabad-6a83-458d-8866-15adb7f49a8f,3,2.57,68.12,2.55,26.69,0.5,0.48,0.5
-75.9713074,42.0999668,2020-07-16,,1248238,Broome,21e5e960-094a-4930-9d2c-2c0960d408d4,1,3.19,82.88,3.04,21.3,0.52,0.56,0.51
-78.8281279,43.0298104,2020-07-27,,1068154,Erie,5e8311a7-a3e8-4bef-b5eb-935c8a32cda0,3,3.48,73.38,4.7,26.9,0.53,0.51,0.52
-78.5476832,42.7515607,2020-07-30,,1062206,Erie,6086002b-2096-481e-8392-8959562cd5f1,3,0.67,61.94,1.81,23.73,0.53,0.52,0.53
-73.7605906,42.6708718,2020-08-26,,1064272,Albany,5e5a01bb-098a-4211-8b45-e5709748ceaf,5,0.01,56.56,2.45,16.57,0.44,0.42,0.44
-73.7595616,42.6712058,2020-08-26,,1064271,Albany,f149da30-cde1-4286-9dd8-02fba2f759fe,5,0.01,56.56,2.45,16.57,0.44,0.42,0.44
-73.7621114,42.6714526,2020-08-26,,1064274,Albany,294f832e-086f-400b-a44d-f76672167974,5,0.01,56.56,2.45,16.57,0.44,0.42,0.44
-73.7640283,42.6717886,2020-08-26,,1064275,Albany,11372d8d-253a-4d7b-88a0-5a15b4ad57bc,5,0.01,56.56,2.45,16.57,0.44,0.42,0.44
-78.0186476,43.0924246,2020-09-09,,1070723,Genesee,1384c3cc-1ef0-4e3d-9b80-a0b232802dc9,6,0.06,75.31,1.07,21.85,0.52,0.49,0.51
-78.00467,43.0962893,2020-09-09,,1070724,Genesee,f8791d8e-46be-4171-abef-c8cae94136a0,6,0.06,75.31,1.07,21.85,0.52,0.49,0.51
-78.005958,43.096279,2020-09-09,,1070727,Genesee,6a4ced39-5556-4050-b0f4-4da0c22fc4cf,6,0.06,75.31,1.07,21.85,0.52,0.49,0.51
-78.0218186,43.092301,2020-09-09,,1070725,Genesee,30779215-b3d2-4f9d-a6ab-5a854084b351,6,0.06,75.31,1.07,21.85,0.52,0.49,0.51
-78.0082509,43.0922741,2020-09-10,,1070731,Genesee,51010827-2479-4803-99aa-70b29990b7e3,6,0.24,79.69,1.73,19.66,0.51,0.49,0.51
-78.0056448,43.0953654,2020-09-10,,1070729,Genesee,c97460e2-d48f-4921-ac55-1cd1f973d445,6,0.24,79.69,1.73,19.66,0.51,0.49,0.51
-78.0084752,43.0926321,2020-09-10,,1070730,Genesee,ba440621-2cef-426e-a446-018522d8a3da,6,0.24,79.69,1.73,19.66,0.51,0.49,0.51
-78.0047808,43.0951775,2020-09-10,,1070728,Genesee,3203b2bd-9e79-42f3-a757-6f44c67f5e4c,6,0.24,79.69,1.73,19.66,0.51,0.49,0.51
-78.8663061,42.9305631,2020-09-14,500.0,1069142,Erie,ac332bc7-bbba-49ce-b1a7-0b8be653dc9f,3,0.91,67.19,3.05,15.05,0.51,0.49,0.5
-73.1042857,40.7434181,2020-10-06,,1079798,Suffolk,81f2aceb-bc6d-448f-adb3-bd15e1bcb2ac,4,0.12,74.88,5.01,17.71,0.41,0.64,0.4
-77.3339913,42.8808245,2021-03-04,1000.0,1119342,Ontario,81a6ac08-023e-4c03-8c48-bf194b00b1fc,6,0.02,72.56,4.64,-3.09,0.77,0.79,0.74
-78.6414228,42.5968738,2021-06-11,,1151029,Erie,1db3d496-ad6b-4972-9f09-3297ec4ce53f,3,0.14,69.81,1.57,22.05,0.53,0.54,0.52
-79.4219357,42.3417993,2021-07-21,,1157289,Chautauqua,7e28f0ab-5f51-4e2b-8107-bb573c0ba295,8,2.58,74.62,3.29,19.86,0.61,0.61,0.59
-77.618674,43.0904434,2021-10-01,,1177154,Monroe,4b2c1689-bb30-4b6b-bd8c-98d0543dcdcd,6,0.01,74.62,1.8,12.44,0.62,0.62,0.61
-73.8855086,42.7869778,2022-05-17,,1282850,Schenectady,7a236469-2ca0-473b-9231-b79bcf763bc2,5,0.61,72.88,3.21,13.42,0.77,0.77,0.8
-71.8694689,41.0592228,2022-07-08,,1309648,Suffolk,7fd000ca-7201-4c95-97d1-aea0d77fdcbe,4,0.07,86.06,2.92,20.91,0.37,0.48,0.38
-78.4828808,43.0243031,2022-07-19,,1286327,Erie,df10a3ba-bc56-4313-98d3-54c4a73418b8,3,1.38,70.88,4.28,25.14,0.52,0.51,0.52
-76.0509493,42.7912616,2022-09-28,,1298773,Onondaga,b031ff64-3c6a-4f3f-875c-8fa052aa5399,1,10.38,90.56,2.11,11.81,0.7,0.72,0.66
-75.2957187,43.1220789,2022-11-08,200.0,1309050,Oneida,5562c464-8ae4-4718-903a-11b0e34c7696,9,0.0,74.31,2.18,2.34,0.56,0.59,0.59
-75.3205668,43.0961905,2022-11-11,1000.0,1319783,Oneida,acce7b92-f495-441b-834a-5ffb90649d21,9,14.59,96.0,2.52,13.13,0.62,0.67,0.62
-75.321398,43.0965583,2022-11-11,1000.0,1319782,Oneida,5899ccac-8f25-4cb0-89f7-b3fa45270591,9,14.59,96.0,2.52,13.13,0.62,0.67,0.62
-72.7820924,40.925736,2023-03-23,300.0,1346481,Suffolk,b0d70fd2-3210-40d7-b4e4-17f7bfb9acaa,4,3.02,96.88,4.59,8.1,0.71,0.73,0.7
-72.7818338,40.9252046,2023-03-23,,1346480,Suffolk,32fd9ec8-e865-4808-9bb9-79404a0e2728,4,3.02,96.88,4.59,8.1,0.71,0.73,0.7
-72.7824827,40.9251915,2023-03-23,200.0,1346482,Suffolk,94c2f9dc-ab88-4017-ae0e-86fe6b5ecc5f,4,3.02,96.88,4.59,8.1,0.71,0.73,0.7
-72.5634591,40.9069519,2023-03-30,,1346483,Suffolk,e074cc8a-06ac-40cd-963f-d9be2d9ade6c,4,0.24,62.81,6.35,2.73,0.7,0.71,0.68
-78.8665717,42.9306703,2023-05-10,,1342033,Erie,fc0c3b65-11ff-4cad-90e1-994c8730628e,3,0.01,67.25,2.47,11.68,0.75,0.79,0.73
-78.831509,42.8309929,2023-05-11,,1332924,Erie,5dbb43bf-f874-4fd9-9971-600c0ef3ac56,3,0.08,67.25,2.98,14.21,0.73,0.77,0.73
-78.8335708,42.8291716,2023-05-11,,1332923,Erie,2330cc8a-7472-4a86-9851-8b7d5eeac226,3,0.08,67.25,2.98,14.21,0.73,0.77,0.73
-78.8260798,42.8303963,2023-05-11,,1332911,Erie,09ae91c4-56a3-42cd-bd69-63853ed44b58,3,0.08,67.25,2.98,14.21,0.73,0.77,0.73
-78.8335439,42.7794692,2023-07-24,,1344057,Erie,1473e2d2-4df4-4844-96bd-271d57d175b2,3,3.14,69.06,2.66,22.75,0.55,0.53,0.54
-78.8329062,42.7794733,2023-07-24,,1344051,Erie,2bf79024-d33c-4034-a7c8-b4328095ee42,3,3.14,69.06,2.66,22.75,0.55,0.53,0.54
-78.8306021,42.7785812,2023-07-24,,1344046,Erie,6995a491-bb11-47b2-bf9a-4b6fa38ec594,3,3.14,69.06,2.66,22.75,0.55,0.53,0.54
-78.8345947,42.7779292,2023-07-24,,1344043,Erie,d30f1fc2-f58c-48ac-9c2b-90be596a3ca3,3,3.14,69.06,2.66,22.75,0.55,0.53,0.54
-78.8326058,42.7795176,2023-07-24,,1344056,Erie,e06aaf16-3642-4001-90e9-0509b10e6b00,3,3.14,69.06,2.66,22.75,0.55,0.53,0.54
